txn_uid,source_system,leg,expected_class,expected_counterpart_ref,expects_hungarian,greedy_differs,trap_group_id,trap_assert,dense_block_id
INT-0000107,INTERNAL,PROCESSOR,MATCHED,M003-0b698d5c,false,false,,,
INT-0000108,INTERNAL,BANK,MATCHED,M008-1ba4ea5e,false,false,,,
INT-0000108,INTERNAL,PROCESSOR,MATCHED,M008-1ba4ea5e,false,false,,,
INT-0000109,INTERNAL,BANK,MATCHED,M009-e7689447,false,false,,,
INT-0000109,INTERNAL,PROCESSOR,MATCHED,M009-e7689447,false,false,,,
INT-0000110,INTERNAL,BANK,MATCHED,M020-a683536c,false,false,,,
INT-0000110,INTERNAL,PROCESSOR,MATCHED,M020-a683536c,false,false,,,
INT-0000111,INTERNAL,BANK,MATCHED,M005-d863386c,false,false,,,
INT-0000111,INTERNAL,PROCESSOR,MATCHED,M005-d863386c,false,false,,,
INT-0000112,INTERNAL,BANK,MATCHED,M001-79e048c0,false,false,,,
INT-0000112,INTERNAL,PROCESSOR,MATCHED,M001-79e048c0,false,false,,,
INT-0000113,INTERNAL,BANK,MATCHED,M014-753eda83,false,false,,,
INT-0000113,INTERNAL,PROCESSOR,MATCHED,M014-753eda83,false,false,,,
INT-0000114,INTERNAL,BANK,MATCHED,M008-58dfe0d5,false,false,,,
INT-0000114,INTERNAL,PROCESSOR,MATCHED,M008-58dfe0d5,false,false,,,
INT-0000115,INTERNAL,BANK,MATCHED,M011-318656b3,false,false,,,
INT-0000115,INTERNAL,PROCESSOR,MATCHED,M011-318656b3,false,false,,,
INT-0000116,INTERNAL,BANK,MATCHED,M015-0bade65c,false,false,,,
INT-0000116,INTERNAL,PROCESSOR,MATCHED,M015-0bade65c,false,false,,,
INT-0000117,INTERNAL,BANK,MATCHED,M004-88cc102d,false,false,,,
INT-0000117,INTERNAL,PROCESSOR,MATCHED,M004-88cc102d,false,false,,,
INT-0000118,INTERNAL,BANK,MATCHED,M012-9c7ce654,false,false,,,
INT-0000118,INTERNAL,PROCESSOR,MATCHED,M012-9c7ce654,false,false,,,
INT-0000119,INTERNAL,BANK,MATCHED,M003-74bde94f,false,false,,,
INT-0000119,INTERNAL,PROCESSOR,MATCHED,M003-74bde94f,false,false,,,
INT-0000120,INTERNAL,BANK,MATCHED,M008-8d5f08b7,false,false,,,
INT-0000120,INTERNAL,PROCESSOR,MATCHED,M008-8d5f08b7,false,false,,,
INT-0000121,INTERNAL,BANK,MATCHED,M011-2b49c12a,false,false,,,
INT-0000121,INTERNAL,PROCESSOR,MATCHED,M011-2b49c12a,false,false,,,
INT-0000122,INTERNAL,BANK,MATCHED,M005-00629834,false,false,,,
INT-0000122,INTERNAL,PROCESSOR,MATCHED,M005-00629834,false,false,,,
INT-0000123,INTERNAL,BANK,MATCHED,M006-6c5296f6,false,false,,,
INT-0000123,INTERNAL,PROCESSOR,MATCHED,M006-6c5296f6,false,false,,,
INT-0000124,INTERNAL,BANK,MATCHED,M015-8d74ff1f,false,false,,,
INT-0000124,INTERNAL,PROCESSOR,MATCHED,M015-8d74ff1f,false,false,,,
INT-0000125,INTERNAL,BANK,MATCHED,M005-505aef9e,false,false,,,
INT-0000125,INTERNAL,PROCESSOR,MATCHED,M005-505aef9e,false,false,,,
INT-0000126,INTERNAL,BANK,MATCHED,M014-b001a3ff,false,false,,,
INT-0000126,INTERNAL,PROCESSOR,MATCHED,M014-b001a3ff,false,false,,,
INT-0000127,INTERNAL,BANK,MATCHED,M005-4a3baf69,false,false,,,
INT-0000127,INTERNAL,PROCESSOR,MATCHED,M005-4a3baf69,false,false,,,
INT-0000128,INTERNAL,BANK,MATCHED,M014-99bfca8b,false,false,,,
INT-0000128,INTERNAL,PROCESSOR,MATCHED,M014-99bfca8b,false,false,,,
INT-0000129,INTERNAL,BANK,MATCHED,M016-a9421cc1,false,false,,,
INT-0000129,INTERNAL,PROCESSOR,MATCHED,M016-a9421cc1,false,false,,,
INT-0000130,INTERNAL,BANK,MATCHED,M004-f1c4261e,false,false,,,
INT-0000130,INTERNAL,PROCESSOR,MATCHED,M004-f1c4261e,false,false,,,
INT-0000131,INTERNAL,BANK,MATCHED,M006-1d30b498,false,false,,,
INT-0000131,INTERNAL,PROCESSOR,MATCHED,M006-1d30b498,false,false,,,
INT-0000132,INTERNAL,BANK,MATCHED,M006-0d1f13dc,false,false,,,
INT-0000132,INTERNAL,PROCESSOR,MATCHED,M006-0d1f13dc,false,false,,,
INT-0000133,INTERNAL,BANK,MATCHED,M001-4fd32f64,false,false,,,
INT-0000133,INTERNAL,PROCESSOR,MATCHED,M001-4fd32f64,false,false,,,
INT-0000134,INTERNAL,BANK,MATCHED,M014-2634f087,false,false,,,
INT-0000134,INTERNAL,PROCESSOR,MATCHED,M014-2634f087,false,false,,,
INT-0000135,INTERNAL,BANK,MISSING_IN_BANK,M006-29fe8110,false,false,,,
INT-0000135,INTERNAL,PROCESSOR,MATCHED,M006-29fe8110,false,false,,,
INT-0000136,INTERNAL,BANK,MATCHED,M020-95f1abef,false,false,,,
INT-0000136,INTERNAL,PROCESSOR,MATCHED,M020-95f1abef,false,false,,,
INT-0000137,INTERNAL,BANK,MATCHED,M005-5dfce8a9,false,false,,,
INT-0000137,INTERNAL,PROCESSOR,MATCHED,M005-5dfce8a9,false,false,,,
INT-0000138,INTERNAL,BANK,MATCHED,M020-049d7ccc,false,false,,,
INT-0000138,INTERNAL,PROCESSOR,MATCHED,M020-049d7ccc,false,false,,,
INT-0000139,INTERNAL,BANK,MATCHED,M008-a88d5194,false,false,,,
INT-0000139,INTERNAL,PROCESSOR,MATCHED,M008-a88d5194,false,false,,,
INT-0000140,INTERNAL,BANK,MATCHED,M019-fb2fc679,false,false,,,
INT-0000140,INTERNAL,PROCESSOR,MATCHED,M019-fb2fc679,false,false,,,
INT-0000141,INTERNAL,BANK,MATCHED,M013-80ce2b27,false,false,,,
INT-0000141,INTERNAL,PROCESSOR,MATCHED,M013-80ce2b27,false,false,,,
INT-0000142,INTERNAL,BANK,MATCHED,M017-af666625,false,false,,,
INT-0000142,INTERNAL,PROCESSOR,MATCHED,M017-af666625,false,false,,,
INT-0000143,INTERNAL,BANK,MATCHED,M010-bc471fb3,false,false,,,
INT-0000143,INTERNAL,PROCESSOR,MATCHED,M010-bc471fb3,false,false,,,
INT-0000144,INTERNAL,BANK,MATCHED,M015-0b80316f,false,false,,,
INT-0000144,INTERNAL,PROCESSOR,MATCHED,M015-0b80316f,false,false,,,
INT-0000145,INTERNAL,BANK,MATCHED,M007-d3e481a6,false,false,,,
INT-0000145,INTERNAL,PROCESSOR,MATCHED,M007-d3e481a6,false,false,,,
INT-0000146,INTERNAL,BANK,MATCHED,M013-1bef2c32,false,false,,,
INT-0000146,INTERNAL,PROCESSOR,MATCHED,M013-1bef2c32,false,false,,,
INT-0000147,INTERNAL,BANK,MATCHED,M019-c5e5b775,false,false,,,
INT-0000147,INTERNAL,PROCESSOR,AMOUNT_MISMATCH,M019-c5e5b775,false,false,,,
INT-0000148,INTERNAL,BANK,MATCHED,M002-8f134a06,false,false,,,
INT-0000148,INTERNAL,PROCESSOR,MATCHED,M002-8f134a06,false,false,,,
INT-0000149,INTERNAL,BANK,MATCHED,M010-3fab8c3b,false,false,,,
INT-0000149,INTERNAL,PROCESSOR,MATCHED,M010-3fab8c3b,false,false,,,
INT-0000150,INTERNAL,BANK,MATCHED,M006-0e61572b,false,false,,,
INT-0000150,INTERNAL,PROCESSOR,MATCHED,M006-0e61572b,false,false,,,
INT-0000151,INTERNAL,BANK,MATCHED,M005-02eaa7f3,false,false,,,
INT-0000151,INTERNAL,PROCESSOR,MATCHED,M005-02eaa7f3,false,false,,,
INT-0000152,INTERNAL,BANK,MATCHED,M005-5e4e48dd,false,false,,,
INT-0000152,INTERNAL,PROCESSOR,MATCHED,M005-5e4e48dd,false,false,,,
INT-0000153,INTERNAL,BANK,MATCHED,M001-a58f3aef,false,false,,,
INT-0000153,INTERNAL,PROCESSOR,MATCHED,M001-a58f3aef,false,false,,,
INT-0000154,INTERNAL,BANK,MATCHED,M017-f9386bd8,false,false,,,
INT-0000154,INTERNAL,PROCESSOR,MATCHED,M017-f9386bd8,false,false,,,
INT-0000155,INTERNAL,BANK,MATCHED,M008-d51940ea,false,false,,,
INT-0000155,INTERNAL,PROCESSOR,MATCHED,M008-d51940ea,false,false,,,
INT-0000156,INTERNAL,BANK,MATCHED,M015-95bd1d68,false,false,,,
INT-0000156,INTERNAL,PROCESSOR,MATCHED,M015-95bd1d68,false,false,,,
INT-0000157,INTERNAL,BANK,MATCHED,M005-5622f856,false,false,,,
INT-0000157,INTERNAL,PROCESSOR,MATCHED,M005-5622f856,false,false,,,
INT-0000158,INTERNAL,BANK,MATCHED,M007-2d1ba9f2,false,false,,,
INT-0000158,INTERNAL,PROCESSOR,AMOUNT_MISMATCH,M007-2d1ba9f2,false,false,,,
INT-0000159,INTERNAL,BANK,MATCHED,M009-b15b0be2,false,false,,,
INT-0000159,INTERNAL,PROCESSOR,MATCHED,M009-b15b0be2,false,false,,,
INT-0000160,INTERNAL,BANK,MATCHED,M008-193fe040,false,false,,,
INT-0000160,INTERNAL,PROCESSOR,MATCHED,M008-193fe040,false,false,,,
INT-0000161,INTERNAL,BANK,MATCHED,M003-53980036,false,false,,,
INT-0000161,INTERNAL,PROCESSOR,MATCHED,M003-53980036,false,false,,,
INT-0000162,INTERNAL,BANK,MATCHED,M020-e3b35183,false,false,,,
INT-0000162,INTERNAL,PROCESSOR,MATCHED,M020-e3b35183,false,false,,,
INT-0000163,INTERNAL,BANK,MATCHED,M019-3c4774ec,false,false,,,
INT-0000163,INTERNAL,PROCESSOR,MATCHED,M019-3c4774ec,false,false,,,
INT-0000164,INTERNAL,BANK,MATCHED,M001-1c1bac7a,false,false,,,
INT-0000164,INTERNAL,PROCESSOR,MATCHED,M001-1c1bac7a,false,false,,,
INT-0000165,INTERNAL,BANK,TIMING_DIFFERENCE,M019-1a4b7d0b,false,false,,,
INT-0000165,INTERNAL,PROCESSOR,MATCHED,M019-1a4b7d0b,false,false,,,
INT-0000166,INTERNAL,BANK,MATCHED,M003-074dce11,false,false,,,
INT-0000166,INTERNAL,PROCESSOR,AMOUNT_MISMATCH,M003-074dce11,false,false,,,
INT-0000167,INTERNAL,BANK,MATCHED,M018-830d7193,false,false,,,
INT-0000167,INTERNAL,PROCESSOR,MATCHED,M018-830d7193,false,false,,,
INT-0000168,INTERNAL,BANK,MATCHED,M006-82e4e349,false,false,,,
INT-0000168,INTERNAL,PROCESSOR,MATCHED,M006-82e4e349,false,false,,,
INT-0000169,INTERNAL,BANK,MATCHED,M019-29e7c6be,false,false,,,
INT-0000169,INTERNAL,PROCESSOR,MATCHED,M019-29e7c6be,false,false,,,
INT-0000170,INTERNAL,BANK,MATCHED,M010-07a76cc0,false,false,,,
INT-0000170,INTERNAL,PROCESSOR,MATCHED,M010-07a76cc0,false,false,,,
INT-0000171,INTERNAL,BANK,MATCHED,M006-af896910,false,false,,,
INT-0000171,INTERNAL,PROCESSOR,MATCHED,M006-af896910,false,false,,,
INT-0000172,INTERNAL,BANK,MATCHED,M003-1ceb374d,false,false,,,
INT-0000172,INTERNAL,PROCESSOR,MATCHED,M003-1ceb374d,false,false,,,
INT-0000173,INTERNAL,BANK,MATCHED,M012-83f84d30,false,false,,,
INT-0000173,INTERNAL,PROCESSOR,MATCHED,M012-83f84d30,false,false,,,
INT-0000174,INTERNAL,BANK,MATCHED,M018-4d83cee9,false,false,,,
INT-0000174,INTERNAL,PROCESSOR,MATCHED,M018-4d83cee9,false,false,,,
INT-0000175,INTERNAL,BANK,MATCHED,M010-ca0fce95,false,false,,,
INT-0000175,INTERNAL,PROCESSOR,MATCHED,M010-ca0fce95,false,false,,,
INT-0000176,INTERNAL,BANK,MATCHED,M005-72aa7a6d,false,false,,,
INT-0000176,INTERNAL,PROCESSOR,MATCHED,M005-72aa7a6d,false,false,,,
INT-0000177,INTERNAL,BANK,MATCHED,M001-f99ddceb,false,false,,,
INT-0000177,INTERNAL,PROCESSOR,AMOUNT_MISMATCH,M001-f99ddceb,false,false,,,
INT-0000178,INTERNAL,BANK,MATCHED,M001-3dbc46df,false,false,,,
INT-0000178,INTERNAL,PROCESSOR,MATCHED,M001-3dbc46df,false,false,,,
INT-0000179,INTERNAL,BANK,MATCHED,M020-25bab295,false,false,,,
INT-0000179,INTERNAL,PROCESSOR,MATCHED,M020-25bab295,false,false,,,
INT-0000180,INTERNAL,BANK,MATCHED,M010-d5966d51,false,false,,,
INT-0000180,INTERNAL,PROCESSOR,MATCHED,M010-d5966d51,false,false,,,
INT-0000181,INTERNAL,BANK,MATCHED,M020-1d00909c,false,false,,,
INT-0000181,INTERNAL,PROCESSOR,MATCHED,M020-1d00909c,false,false,,,
INT-0000182,INTERNAL,BANK,MATCHED,M019-65f846d3,false,false,,,
INT-0000182,INTERNAL,PROCESSOR,MATCHED,M019-65f846d3,false,false,,,
INT-0000183,INTERNAL,BANK,MATCHED,M017-25fed10a,false,false,,,
INT-0000183,INTERNAL,PROCESSOR,MATCHED,M017-25fed10a,false,false,,,
INT-0000184,INTERNAL,BANK,MATCHED,M008-1832b6ec,false,false,,,
INT-0000184,INTERNAL,PROCESSOR,AMOUNT_MISMATCH,M008-1832b6ec,false,false,,,
INT-0000185,INTERNAL,BANK,MATCHED,M019-777155a0,false,false,,,
INT-0000185,INTERNAL,PROCESSOR,MATCHED,M019-777155a0,false,false,,,
INT-0000186,INTERNAL,BANK,MATCHED,M015-8f27c7d9,false,false,,,
INT-0000186,INTERNAL,PROCESSOR,MATCHED,M015-8f27c7d9,false,false,,,
INT-0000187,INTERNAL,BANK,MATCHED,M016-255bc509,false,false,,,
INT-0000187,INTERNAL,PROCESSOR,MATCHED,M016-255bc509,false,false,,,
INT-0000188,INTERNAL,BANK,MATCHED,M012-cac23db7,false,false,,,
INT-0000188,INTERNAL,PROCESSOR,MATCHED,M012-cac23db7,false,false,,,
INT-0000189,INTERNAL,BANK,TIMING_DIFFERENCE,M015-d180a474,false,false,,,
INT-0000189,INTERNAL,PROCESSOR,MATCHED,M015-d180a474,false,false,,,
INT-0000190,INTERNAL,BANK,MATCHED,M018-e75bb6cc,false,false,,,
INT-0000190,INTERNAL,PROCESSOR,MATCHED,M018-e75bb6cc,false,false,,,
INT-0000191,INTERNAL,BANK,MATCHED,M019-67e48eb7,false,false,,,
INT-0000191,INTERNAL,PROCESSOR,MATCHED,M019-67e48eb7,false,false,,,
INT-0000192,INTERNAL,BANK,MATCHED,M017-28c0490c,false,false,,,
INT-0000192,INTERNAL,PROCESSOR,MATCHED,M017-28c0490c,false,false,,,
INT-0000193,INTERNAL,BANK,MATCHED,M006-32b96292,false,false,,,
INT-0000193,INTERNAL,PROCESSOR,MATCHED,M006-32b96292,false,false,,,
INT-0000194,INTERNAL,BANK,MATCHED,M005-ce4850bb,false,false,,,
INT-0000194,INTERNAL,PROCESSOR,MATCHED,M005-ce4850bb,false,false,,,
INT-0000195,INTERNAL,BANK,MATCHED,M001-b3593871,false,false,,,
INT-0000195,INTERNAL,PROCESSOR,MATCHED,M001-b3593871,false,false,,,
INT-0000196,INTERNAL,BANK,MATCHED,M020-94c1957f,false,false,,,
INT-0000196,INTERNAL,PROCESSOR,MATCHED,M020-94c1957f,false,false,,,
INT-0000197,INTERNAL,BANK,MATCHED,M009-b0391173,false,false,,,
INT-0000197,INTERNAL,PROCESSOR,AMOUNT_MISMATCH,M009-b0391173,false,false,,,
INT-0000198,INTERNAL,BANK,MATCHED,M012-782bdeae,false,false,,,
INT-0000198,INTERNAL,PROCESSOR,MATCHED,M012-782bdeae,false,false,,,
INT-0000199,INTERNAL,BANK,MATCHED,M007-4f618557,false,false,,,
INT-0000199,INTERNAL,PROCESSOR,MATCHED,M007-4f618557,false,false,,,
INT-0000200,INTERNAL,BANK,MATCHED,M008-bd26944f,false,false,,,
INT-0000200,INTERNAL,PROCESSOR,MATCHED,M008-bd26944f,false,false,,,
INT-0000201,INTERNAL,BANK,MATCHED,M008-e4b9447a,false,false,,,
INT-0000201,INTERNAL,PROCESSOR,MATCHED,M008-e4b9447a,false,false,,,
INT-0000202,INTERNAL,BANK,MATCHED,M004-4ec6390b,false,false,,,
INT-0000202,INTERNAL,PROCESSOR,MATCHED,M004-4ec6390b,false,false,,,
INT-0000203,INTERNAL,BANK,MATCHED,M002-9639e35a,false,false,,,
INT-0000203,INTERNAL,PROCESSOR,MATCHED,M002-9639e35a,false,false,,,
INT-0000204,INTERNAL,BANK,TIMING_DIFFERENCE,M019-210ef2a8,false,false,,,
INT-0000204,INTERNAL,PROCESSOR,MATCHED,M019-210ef2a8,false,false,,,
INT-0000205,INTERNAL,BANK,MATCHED,M014-a0b29872,false,false,,,
INT-0000205,INTERNAL,PROCESSOR,MATCHED,M014-a0b29872,false,false,,,
INT-0000206,INTERNAL,BANK,MATCHED,M001-49b5539a,false,false,,,
INT-0000206,INTERNAL,PROCESSOR,MATCHED,M001-49b5539a,false,false,,,
INT-0000207,INTERNAL,BANK,MATCHED,M012-4b87113c,false,false,,,
INT-0000207,INTERNAL,PROCESSOR,MATCHED,M012-4b87113c,false,false,,,
INT-0000208,INTERNAL,BANK,MATCHED,M007-5924754e,false,false,,,
INT-0000208,INTERNAL,PROCESSOR,MATCHED,M007-5924754e,false,false,,,
INT-0000209,INTERNAL,BANK,MATCHED,M013-f66b01d4,false,false,,,
INT-0000209,INTERNAL,PROCESSOR,MATCHED,M013-f66b01d4,false,false,,,
INT-0000210,INTERNAL,BANK,MATCHED,M002-2e055c90,false,false,,,
INT-0000210,INTERNAL,PROCESSOR,MATCHED,M002-2e055c90,false,false,,,
INT-0000211,INTERNAL,BANK,MATCHED,M019-f2aed4c2,false,false,,,
INT-0000211,INTERNAL,PROCESSOR,MATCHED,M019-f2aed4c2,false,false,,,
INT-0000212,INTERNAL,BANK,MATCHED,M002-9dbf49a0,false,false,,,
INT-0000212,INTERNAL,PROCESSOR,MATCHED,M002-9dbf49a0,false,false,,,
INT-0000213,INTERNAL,BANK,MATCHED,M008-4bdb7ec8,false,false,,,
INT-0000213,INTERNAL,PROCESSOR,MATCHED,M008-4bdb7ec8,false,false,,,
INT-0000214,INTERNAL,BANK,MATCHED,M006-78368f7e,false,false,,,
INT-0000214,INTERNAL,PROCESSOR,MATCHED,M006-78368f7e,false,false,,,
INT-0000215,INTERNAL,BANK,MATCHED,M019-2d2e433e,false,false,,,
INT-0000215,INTERNAL,PROCESSOR,MATCHED,M019-2d2e433e,false,false,,,
INT-0000216,INTERNAL,BANK,MATCHED,M013-f24b1c71,false,false,,,
INT-0000216,INTERNAL,PROCESSOR,MATCHED,M013-f24b1c71,false,false,,,
INT-0000217,INTERNAL,BANK,MATCHED,M001-34d263b5,false,false,,,
INT-0000217,INTERNAL,PROCESSOR,MATCHED,M001-34d263b5,false,false,,,
INT-0000218,INTERNAL,BANK,MATCHED,M011-37bbf1b3,false,false,,,
INT-0000218,INTERNAL,PROCESSOR,MATCHED,M011-37bbf1b3,false,false,,,
INT-0000219,INTERNAL,BANK,MATCHED,M011-8b6e0e30,false,false,,,
INT-0000219,INTERNAL,PROCESSOR,MATCHED,M011-8b6e0e30,false,false,,,
INT-0000220,INTERNAL,BANK,MATCHED,M003-9c488e00,false,false,,,
INT-0000220,INTERNAL,PROCESSOR,MATCHED,M003-9c488e00,false,false,,,
INT-0000221,INTERNAL,BANK,MATCHED,M005-1125cf5e,false,false,,,
INT-0000221,INTERNAL,PROCESSOR,MATCHED,M005-1125cf5e,false,false,,,
INT-0000222,INTERNAL,BANK,MATCHED,M020-694165be,false,false,,,
INT-0000222,INTERNAL,PROCESSOR,MATCHED,M020-694165be,false,false,,,
INT-0000223,INTERNAL,BANK,MATCHED,M015-a0afa707,false,false,,,
INT-0000223,INTERNAL,PROCESSOR,MATCHED,M015-a0afa707,false,false,,,
INT-0000224,INTERNAL,BANK,MATCHED,M020-48c828b4,false,false,,,
INT-0000224,INTERNAL,PROCESSOR,MATCHED,M020-48c828b4,false,false,,,
INT-0000225,INTERNAL,BANK,MATCHED,M002-d3b97429,false,false,,,
INT-0000225,INTERNAL,PROCESSOR,MATCHED,M002-d3b97429,false,false,,,
INT-0000226,INTERNAL,BANK,MATCHED,M011-7bca1aaf,false,false,,,
INT-0000226,INTERNAL,PROCESSOR,MATCHED,M011-7bca1aaf,false,false,,,
INT-0000227,INTERNAL,BANK,MATCHED,M008-460ecec9,false,false,,,
INT-0000227,INTERNAL,PROCESSOR,MATCHED,M008-460ecec9,false,false,,,
INT-0000228,INTERNAL,BANK,MATCHED,M019-98a26259,false,false,,,
INT-0000228,INTERNAL,PROCESSOR,MATCHED,M019-98a26259,false,false,,,
INT-0000229,INTERNAL,BANK,MATCHED,M015-2fa58805,false,false,,,
INT-0000229,INTERNAL,PROCESSOR,MATCHED,M015-2fa58805,false,false,,,
INT-0000230,INTERNAL,BANK,MATCHED,M008-ce693671,false,false,,,
INT-0000230,INTERNAL,PROCESSOR,MATCHED,M008-ce693671,false,false,,,
INT-0000231,INTERNAL,BANK,MATCHED,M020-a40680a0,false,false,,,
INT-0000231,INTERNAL,PROCESSOR,MATCHED,M020-a40680a0,false,false,,,
INT-0000232,INTERNAL,BANK,MATCHED,M011-ca51d12a,false,false,,,
INT-0000232,INTERNAL,PROCESSOR,MATCHED,M011-ca51d12a,false,false,,,
INT-0000233,INTERNAL,BANK,TIMING_DIFFERENCE,M020-00aa1da5,false,false,,,
INT-0000233,INTERNAL,PROCESSOR,MATCHED,M020-00aa1da5,false,false,,,
INT-0000234,INTERNAL,BANK,MATCHED,M007-bbdb4a78,false,false,,,
INT-0000234,INTERNAL,PROCESSOR,MATCHED,M007-bbdb4a78,false,false,,,
INT-0000235,INTERNAL,BANK,MATCHED,M016-9e8b8480,false,false,,,
INT-0000235,INTERNAL,PROCESSOR,MATCHED,M016-9e8b8480,false,false,,,
INT-0000236,INTERNAL,BANK,MATCHED,M004-7c204316,false,false,,,
INT-0000236,INTERNAL,PROCESSOR,MATCHED,M004-7c204316,false,false,,,
INT-0000237,INTERNAL,BANK,MATCHED,M006-b4550b7e,false,false,,,
INT-0000237,INTERNAL,PROCESSOR,MATCHED,M006-b4550b7e,false,false,,,
INT-0000238,INTERNAL,BANK,MATCHED,M016-ce6a0302,false,false,,,
INT-0000238,INTERNAL,PROCESSOR,MATCHED,M016-ce6a0302,false,false,,,
INT-0000239,INTERNAL,BANK,MATCHED,M013-cdc70808,false,false,,,
INT-0000239,INTERNAL,PROCESSOR,MATCHED,M013-cdc70808,false,false,,,
INT-0000240,INTERNAL,BANK,MATCHED,M008-ad89f65f,false,false,,,
INT-0000240,INTERNAL,PROCESSOR,MATCHED,M008-ad89f65f,false,false,,,
INT-0000241,INTERNAL,BANK,MATCHED,M009-92a0f75a,false,false,,,
INT-0000241,INTERNAL,PROCESSOR,MATCHED,M009-92a0f75a,false,false,,,
INT-0000242,INTERNAL,BANK,MATCHED,M020-16b1e5d4,false,false,,,
INT-0000242,INTERNAL,PROCESSOR,MATCHED,M020-16b1e5d4,false,false,,,
INT-0000243,INTERNAL,BANK,MATCHED,M010-40494b35,false,false,,,
INT-0000243,INTERNAL,PROCESSOR,MATCHED,M010-40494b35,false,false,,,
INT-0000244,INTERNAL,BANK,MATCHED,M013-ca176014,false,false,,,
INT-0000244,INTERNAL,PROCESSOR,MATCHED,M013-ca176014,false,false,,,
INT-0000245,INTERNAL,BANK,MATCHED,M008-01a233f4,false,false,,,
INT-0000245,INTERNAL,PROCESSOR,MATCHED,M008-01a233f4,false,false,,,
INT-0000246,INTERNAL,BANK,MATCHED,M001-43bf2b67,false,false,,,
INT-0000246,INTERNAL,PROCESSOR,MATCHED,M001-43bf2b67,false,false,,,
INT-0000247,INTERNAL,BANK,MATCHED,M009-82161db8,false,false,,,
INT-0000247,INTERNAL,PROCESSOR,AMOUNT_MISMATCH,M009-82161db8,false,false,,,
INT-0000248,INTERNAL,BANK,MATCHED,M018-d8cdadc4,false,false,,,
INT-0000248,INTERNAL,PROCESSOR,MATCHED,M018-d8cdadc4,false,false,,,
INT-0000249,INTERNAL,BANK,MATCHED,M013-078c7632,false,false,,,
INT-0000249,INTERNAL,PROCESSOR,MATCHED,M013-078c7632,false,false,,,
INT-0000250,INTERNAL,BANK,MATCHED,M002-aeae0ffa,false,false,,,
INT-0000250,INTERNAL,PROCESSOR,MATCHED,M002-aeae0ffa,false,false,,,
INT-0000251,INTERNAL,BANK,MATCHED,M013-cb2c8a27,false,false,,,
INT-0000251,INTERNAL,PROCESSOR,MATCHED,M013-cb2c8a27,false,false,,,
INT-0000252,INTERNAL,BANK,MATCHED,M009-bf742b65,false,false,,,
INT-0000252,INTERNAL,PROCESSOR,MATCHED,M009-bf742b65,false,false,,,
INT-0000253,INTERNAL,BANK,MATCHED,M008-51acbd3d,false,false,,,
INT-0000253,INTERNAL,PROCESSOR,MATCHED,M008-51acbd3d,false,false,,,
INT-0000254,INTERNAL,BANK,MATCHED,M009-b9e28c9e,false,false,,,
INT-0000254,INTERNAL,PROCESSOR,MATCHED,M009-b9e28c9e,false,false,,,
INT-0000255,INTERNAL,BANK,MATCHED,M015-404bf7ba,false,false,,,
INT-0000255,INTERNAL,PROCESSOR,MATCHED,M015-404bf7ba,false,false,,,
INT-0000256,INTERNAL,BANK,MATCHED,M009-081598a8,false,false,,,
INT-0000256,INTERNAL,PROCESSOR,MATCHED,M009-081598a8,false,false,,,
INT-0000257,INTERNAL,BANK,MATCHED,M015-f264d9b1,false,false,,,
INT-0000257,INTERNAL,PROCESSOR,MATCHED,M015-f264d9b1,false,false,,,
INT-0000258,INTERNAL,BANK,MATCHED,M013-dd8b7c46,false,false,,,
INT-0000258,INTERNAL,PROCESSOR,MATCHED,M013-dd8b7c46,false,false,,,
INT-0000259,INTERNAL,BANK,MATCHED,M019-a22eccdf,false,false,,,
INT-0000259,INTERNAL,PROCESSOR,MATCHED,M019-a22eccdf,false,false,,,
INT-0000260,INTERNAL,BANK,MATCHED,M001-eeddf52e,false,false,,,
INT-0000260,INTERNAL,PROCESSOR,MATCHED,M001-eeddf52e,false,false,,,
INT-0000261,INTERNAL,BANK,TIMING_DIFFERENCE,M005-6c19ace3,false,false,,,
INT-0000261,INTERNAL,PROCESSOR,MATCHED,M005-6c19ace3,false,false,,,
INT-0000262,INTERNAL,BANK,MATCHED,M019-26e16af1,false,false,,,
INT-0000262,INTERNAL,PROCESSOR,MATCHED,M019-26e16af1,false,false,,,
INT-0000263,INTERNAL,BANK,TIMING_DIFFERENCE,M014-4aa60588,false,false,,,
INT-0000263,INTERNAL,PROCESSOR,MATCHED,M014-4aa60588,false,false,,,
INT-0000264,INTERNAL,BANK,MATCHED,M009-d1997cd8,false,false,,,
INT-0000264,INTERNAL,PROCESSOR,MATCHED,M009-d1997cd8,false,false,,,
INT-0000265,INTERNAL,BANK,MATCHED,M005-bef4ba6e,false,false,,,
INT-0000265,INTERNAL,PROCESSOR,MATCHED,M005-bef4ba6e,false,false,,,
INT-0000266,INTERNAL,BANK,MATCHED,M018-02da187e,false,false,,,
INT-0000266,INTERNAL,PROCESSOR,MATCHED,M018-02da187e,false,false,,,
INT-0000267,INTERNAL,BANK,MATCHED,M007-6615d314,false,false,,,
INT-0000267,INTERNAL,PROCESSOR,MATCHED,M007-6615d314,false,false,,,
INT-0000268,INTERNAL,BANK,MATCHED,M003-5f796546,false,false,,,
INT-0000268,INTERNAL,PROCESSOR,MATCHED,M003-5f796546,false,false,,,
INT-0000269,INTERNAL,BANK,MATCHED,M015-1d78ed41,false,false,,,
INT-0000269,INTERNAL,PROCESSOR,MATCHED,M015-1d78ed41,false,false,,,
